Account__c,Auth_Code__c,VM_Use_Count__c,distributor_id__c,End_Date__c,Hypervisor__c,isdevice__c,last_checkin_date__c,License_DB_Id__c,LicenseDB_Device_Id__c,licensedb_license_id__c,Marketplace__c,Parent_Authorization_Code__c,Product_Code__c,Product_Family__c,Quantity__c,reseller_id__c,Serial_Number__c,Software_Version__c,Software_version_group__c,Start_Date__c,Status__c,tenant_id__c,Parent_Device_Asset__r.License_DB_Id__c
0017000000sda00AAA,20102529,,a0N7000001AJdw2EAD,2020-03-29,,YES,2019-05-20,D246540716128428,D2465407,,0,20102529,PAN-PA-200,PA-200,1,0017000001OX9Ne,001606081984,8.1.5,8.1,2017-03-29,ACTIVE,,
0017000000nyWC1AAM,40241772,,a0N70000007gTWrEAM,2022-01-17,,YES,2019-10-30,D5265318100227873,D5265318,,0,40241772,PAN-PA-220,PA-220,1,0017000000ZKxq7,012801124409,8.1.9,8.1,2019-02-06,ACTIVE,,
0017000000dMrT5AAK,S1843415,,a0N7000000WDd2LEAT,2020-10-01,,YES,2019-11-24,D298689322471482,D2986893,,0,94475171,PAN-PA-220,PA-220,1,0017000000yoauH,012801030298,8.1.8,8.1,2017-12-19,ACTIVE,,
0017000000qySydAAE,97345750,,a0N7000000UHJWOEA5,2020-03-23,,YES,2019-12-02,D372780829433524,D3727808,,0,97345750,PAN-PA-220,PA-220,1,0017000000gFt1c,012801065019,8.1.4,8.1,2018-08-23,ACTIVE,,
0017000001V6XxxAAF,16228063,,a0N7000000UHJWOEA5,2021-09-12,,YES,2019-12-02,D381633230286442,D3816332,,0,16228063,PAN-PA-220,PA-220,1,0017000000jCJNI,012801062260,8.1.10,8.1,2018-09-12,ACTIVE,,
0017000000ujej2AAA,S6694465,,a0N7000000WDd2LEAT,2023-04-30,,YES,2019-12-02,D342470327754382,D3424703,,0,53803303,PAN-PA-5220-AC,PA-5220,1,0017000001OW9mA,013201008239,9.0.4,9.0,2018-06-06,ACTIVE,,
0017000000bDU1BAAW,21599814,,a0N70000007gTWfEAM,2020-04-17,,YES,2019-11-29,D181344512303227,D1813445,,0,21599814,PAN-PA-500-2GB,PA-500,1,0017000000oHstu,009401015593,8.0.15,8.0,2015-04-17,ACTIVE,,
0017000000cJg27AAC,53725922,,a0N700000128eKNEAY,2021-09-12,,YES,2019-12-02,D366022728870907,D3660227,,0,53725922,PAN-PA-220,PA-220,1,0017000000bGZlb,012801062144,8.1.2,8.1,2018-09-12,ACTIVE,,
0017000000jsQOCAA2,S6635450,,a0N7000000i2xisEAA,2022-02-01,,YES,,D50014621250261168,D5001462,,0,25913296,PAN-PA-220,PA-220,1,0017000000fSoLF,012801114309,,,2019-10-08,ACTIVE,,
0017000000kYMEZAA4,28784592,,a0N70000007gTWrEAM,2019-02-13,ESXi,YES,2019-03-26,D415884613360741,D4158846,,0,28784592,PAN-VM-100,VM-100,1,0017000000LIvs0,007051000051236,8.0.9,8.0,2018-11-19,INACTIVE,,
0017000000ze0rZAAQ,X6925112,,,2017-09-01,,YES,2016-06-20,D181160318845092,D1811603,,0,X6925112,PAN-PA-3020,PA-3020,1,,001801019640,7.0.7,7.0,2015-05-01,INACTIVE,,
0017000000ZN3B5AAL,,,a0N70000007gTWIEA2,2021-03-01,,YES,2019-12-02,D225805825535171,D2258058,,0,33399156,PAN-PA-500-2GB-LAB,PA-500,1,0017000000y1vUB,009401023229,8.1.11,8.1,2017-03-31,ACTIVE,,
0017000000gDysmAAC,13484963,1,a0N70000007gTWfEAM,2018-05-31,,YES,2018-05-07,D17014517763902,D170145,,0,13484963,PAN-PA-500,PA-500,1,0017000000ZK2FC,0006C106577,7.1.15,7.1,2014-10-24,INACTIVE,,
0010g00001dlyLIAAY,,,a0N70000007gTWIEA2,2020-02-25,,YES,2019-12-02,D4535895102978054,D4535895,,0,88836670,PAN-PA-220-LAB,PA-220,1,0017000001BPqZp,012801094112,9.0.5,9.0,2019-02-25,ACTIVE,,
0017000000xOUD3AAO,,,a0N70000007gTWIEA2,2020-10-24,,YES,2019-12-02,D32793231249082000,D3279323,,0,66095369,PAN-PA-220-LAB,PA-220,1,0017000000dJ6tO,012801046284,8.1.10,8.1,2018-04-24,ACTIVE,,
0017000000jCWV2AAO,26652544,,a0N70000007gTWrEAM,2021-10-22,,YES,2019-12-02,D400950932042358,D4009509,,0,26652544,PAN-PA-220,PA-220,1,0017000000p5WYR,012801075641,8.1.9-h4,8.1,2018-10-22,ACTIVE,,
0017000001Syl7AAAR,,,,2036-01-27,KVM,YES,,D211976115305745,D2119761,,0,18681020,PAN-VM-300-SP-BKLN-BASIC-MU,VM-300,1,,007200021552,,,2016-10-27,ACTIVE,,
0017000000kZFZFAA4,56304429,,a0N70000007gTWIEA2,2021-07-27,,YES,2019-12-02,D366793728933610,D3667937,,0,56304429,PAN-PA-220,PA-220,1,0017000000kYP0B,012801063135,8.1.2,8.1,2018-07-27,ACTIVE,,
0017000000wrLcEAAU,,,a0N7000000WDd2LEAT,2020-06-20,ESXi,YES,2019-12-02,D319801624239869,D3198016,,0,98975187,PAN-VM-100-PERP-BND2-PREM-1YR,VM-100,1,0017000001MUkNK,007000000039021,8.0.13,8.0,2018-02-24,ACTIVE,,
0017000000vGNPiAAO,X5428168,,a0N7000000WDd2LEAT,2017-11-30,,YES,2017-10-23,D214620020289115,D2146200,,0,46749766,PAN-PA-500-2GB,PA-500,1,0017000000dJBcD,009401018146,8.0.4,8.0,2014-10-03,INACTIVE,,
0017000000yMar2AAC,22366507,,a0N70000007gTWhEAM,2020-10-28,,YES,2019-10-19,D184073712642480,D1840737,,0,22366507,PAN-PA-3020,PA-3020,1,0017000000t9bxh,001801023367,8.1.10,8.1,2015-10-30,ACTIVE,,
0017000001V2oovAAB,45425084,,a0N70000007gTWhEAM,2020-03-22,,YES,2019-12-02,D217579615881830,D2175796,,0,45425084,PAN-PA-3020,PA-3020,1,0017000000LLbqG,001801043237,8.1.8-h5,8.1,2017-03-23,ACTIVE,,
0017000001HoUzpAAF,44278930,,a0N7000000NY2VUEA1,2020-06-30,,YES,,D4203774111213510,D4203774,,0,44278930,PAN-PA-7000-AMC-1TB-PAIR,PA-7000,1,0017000000fPdDV,016001001679,,,,ACTIVE,,
0010g00001byDhYAAU,97362265,,a0N7000000WDd2LEAT,2020-04-20,Azure,YES,2019-12-02,D4894482104582515,D4894482,,0,97362265,PAN-VM-300,VM-300,1,0017000000WRPmg,007257000071266,8.1.8,8.1,2019-06-03,ACTIVE,,
0017000000hZh11AAC,,,a0N70000007gn8rEAA,2020-06-02,,YES,2019-12-02,D2400302109340727,D2400302,,0,61262357,PAN-PA-220-LAB,PA-220,1,0017000000YQAyM,012801006159,8.1.3,8.1,2017-06-02,ACTIVE,,
0017000000lDg5cAAC,90302595,,a0N7000000UHJWOEA5,2021-09-17,,YES,2019-12-02,D387433730748493,D3874337,,0,90302595,PAN-PA-3220,PA-3220,1,0017000000jEJ4T,016201004282,8.1.10,8.1,2018-09-17,ACTIVE,,
0017000000ZKnS8AAL,16145291,1,a0N70000007gTWdEAM,2020-03-31,,YES,2019-11-26,D122703104920939,D122703,,0,16145291,PAN-PA-5050-SSD2,PA-5050,1,0010g00001fs7bL,002201000959,7.1.17,7.1,2014-05-06,ACTIVE,,
0017000000Sb6OeAAJ,S1831010,,a0N70000007gTWIEA2,2021-12-31,,YES,2019-12-02,D3006975100154694,D3006975,,0,48632318,PAN-PA-820,PA-820,1,0017000000LLbqG,012001009281,8.1.10,8.1,2018-01-17,ACTIVE,,
0017000001HnVe1AAF,S1035732,,a0N70000007gTWrEAM,2020-08-31,,YES,2019-11-12,D182614320609787,D1826143,,0,83666759,PAN-PA-3020,PA-3020,1,0017000000YfuOr,001801021346,7.1.8,7.1,2015-09-03,ACTIVE,,
0017000000SaFtBAAV,24309270,1,a0N70000007gTWIEA2,2020-12-31,,YES,2019-12-02,D1962415108202522,D1962415,,0,24309270,PAN-PA-3020,PA-3020,1,0017000000LLbqG,001801035621,8.1.11,8.1,2016-07-28,ACTIVE,,
0017000001Vs5ksAAB,84686212,,a0N700000128eOKEAY,2020-04-27,,YES,2019-12-02,D235552517348553,D2355525,,0,84686212,PAN-PA-820,PA-820,1,0017000001Syoq2,012001001995,8.0.13,8.0,2017-06-02,ACTIVE,,
0017000000n8UgIAAU,26420763,1,a0N700000129l9oEAA,2021-01-29,,YES,2019-12-02,D21654611252434485,D2165461,,0,26420763,PAN-PA-5060-SSD2,PA-5060,1,0017000000q4Duq,0008C100997,8.1.8,8.1,2014-12-22,ACTIVE,,
00170000012LeoqAAC,21428486,1,a0N7000000WDd2LEAT,2019-08-12,,YES,2019-06-18,D243163029734100,D2431630,,0,21428486,PAN-PA-200,PA-200,1,0017000000jERMk,001606081694,8.1.6,8.1,2016-03-10,INACTIVE,,
0017000000y1HkNAAU,64715589,,a0N70000007gTWIEA2,2021-06-14,,YES,2019-12-02,D349295627404996,D3492956,,0,64715589,PAN-PA-850,PA-850,1,0017000000dMqGq,011901010649,8.1.7,8.1,2018-06-14,ACTIVE,,
0017000001BRQFlAAP,22577792,,a0N7000000KgPyKEAV,2022-08-07,,YES,,D4905183110106864,D4905183,,0,22577792,PAN-PA-5260-AC,PA-5260,1,0017000000m9dBS,012501004174,,,2019-08-07,ACTIVE,,
0017000000bEeiiAAC,90746048,1,a0N70000007gn8rEAA,2020-06-27,,YES,2019-12-02,D2463205111268113,D2463205,,0,90746048,PAN-PA-220,PA-220,1,0017000000YQAyM,012801009917,8.1.9-h4,8.1,2017-06-27,ACTIVE,,
0017000000cM0YQAA0,S2851193,,,2021-12-31,,YES,2017-07-17,D9579326092346,D95793,,0,49896698,PAN-PA-200,PA-200,1,0017000000LLbqG,001606015663,7.1.7,7.1,2013-09-25,ACTIVE,,
0017000000wnVMbAAM,60444978,,a0N7000000NY2VUEA1,2020-10-28,,YES,2019-12-02,D280084220592273,D2800842,,0,60444978,PAN-PA-220,PA-220,1,0017000000ndAo3,012801021269,8.1.6,8.1,2017-12-28,ACTIVE,,
0017000000UbZ7gAAF,68851424,1,a0N70000007gTWZEA2,2020-12-05,,YES,2019-12-02,D21478511254308651,D2147851,,0,68851424,PAN-PA-3020,PA-3020,1,0017000000UbZ7g,001801041907,7.1.15,7.1,2016-11-27,ACTIVE,,
0017000000u4v5hAAA,24037728,1,a0N70000007gTWIEA2,2020-12-31,,YES,2019-11-24,D21537391251757433,D2153739,,0,24037728,PAN-PA-500-2GB,PA-500,1,0017000000y1vUB,009401005689,8.1.9,8.1,2016-02-16,ACTIVE,,
0017000000hd4tCAAQ,S7238610,,a0N70000007gTWIEA2,2021-06-01,,YES,2019-12-02,D215566928707065,D2155669,,0,89765311,PAN-PA-200,PA-200,1,0017000000QhNEd,001606072094,8.1.6,8.1,2016-12-30,ACTIVE,,
0017000000ZMfwzAAD,84573934,1,a0N7000000o9DI1EAM,2020-10-27,,YES,2019-12-02,D1891746112710627,D1891746,,0,84573934,PAN-PA-3020,PA-3020,1,0017000000fPrFI,001801031004,8.0.19,8.0,2016-04-27,ACTIVE,,
0017000000bEia3AAC,,,a0N70000007gTWIEA2,2018-01-31,,YES,2019-11-20,D192290216658562,D1922902,,0,34974779,PAN-PA-3020-LAB,PA-3020,1,0017000000LLbqG,001801010429,8.0.15,8.0,2013-08-09,INACTIVE,,
0017000000q5oSpAAI,38120172,,a0N70000007gTWoEAM,2016-04-29,,YES,2018-07-14,D68318428505,D68318,,0,38120172,PAN-PA-500,PA-500,1,0017000000bEduN,0006C113920,6.0.7,6.0,2013-05-04,INACTIVE,,
0017000000tBS2tAAG,64009066,,a0N70000007gTWIEA2,2017-05-29,,YES,2017-06-08,D14876613382521,D148766,,0,64009066,PAN-PA-500-2GB,PA-500,1,0017000000gGOkx,009401002674,7.1.2,7.1,2013-05-29,INACTIVE,,
0017000000sclUAAAY,28061157,,a0N7000000NY2VUEA1,2020-11-20,,YES,,D41737111247721816,D4173711,,0,28061157,PAN-PA-7000-AMC-1TB,PA-7000,1,0017000000ymZJL,002901003148,,,,ACTIVE,,
0017000001QXbkvAAD,58193380,,a0N7000000UHJWOEA5,2020-07-02,,YES,2019-12-02,D4983411111137898,D4983411,,0,58193380,PAN-PA-220,PA-220,1,0017000000ZMUXd,012801112896,8.1.9,8.1,2019-07-02,ACTIVE,,
0017000000sdCrpAAE,60484750,1,a0N70000007gTWIEA2,2019-11-21,,YES,2019-12-02,D7459433857751,D74594,,0,60484750,PAN-PA-500,PA-500,1,0017000000LJ3BK,0006C114450,8.1.10,8.1,2013-04-30,INACTIVE,,
0017000000cIMxyAAG,11107607,,a0N70000007gTWFEA2,2021-04-01,,YES,2019-12-02,D202279014519404,D2022790,,0,11107607,PAN-PA-3020,PA-3020,1,0017000000jCuWp,001801038443,8.1.8,8.1,2016-09-30,ACTIVE,,
0010g00001dmvLxAAI,72266027,,a0N70000007gTWIEA2,2021-11-08,,YES,2019-12-02,D407020132748356,D4070201,,0,72266027,PAN-PA-3220,PA-3220,1,0017000000p7BIp,016201005790,9.0.4,9.0,2018-11-08,ACTIVE,,
0017000000dwpGDAAY,26216368,,a0N70000007gTWIEA2,2021-11-15,,YES,2019-12-02,D403728632358813,D4037286,,0,26216368,PAN-PA-3020,PA-3020,1,0017000000kYP0B,001801056180,8.1.9-h4,8.1,2018-11-19,ACTIVE,,
0017000000bH0PGAA0,43347099,,a0N7000000GsKcGEAV,2019-09-30,,YES,2019-12-02,D9028714937972,D90287,,0,43347099,PAN-PA-3050,PA-3050,1,0017000000VShvZ,001701001796,8.1.9-h4,8.1,2013-10-30,INACTIVE,,
0017000000ZN93ZAAT,,,a0N70000007gTWIEA2,,,YES,,D5601197,D5601197,,0,,,Accessories,,0017000000QhNEd,AF1925GG1ST,,,,NOT REGISTERED,,
0017000000ukZAjAAM,73474626,1,a0N7000000o9jbVEAQ,2020-02-28,,YES,2019-12-02,D214215333182366,D2142153,,0,73474626,PAN-PA-3050,PA-3050,1,0017000000q4Duq,001701012542,9.0.5,9.0,2017-02-14,ACTIVE,,
0017000000nzdu7AAA,64774270,1,a0N70000007gTWfEAM,2021-04-28,,YES,2019-12-02,D189181225519442,D1891812,,0,64774270,PAN-PA-3020,PA-3020,1,0017000000kYMGD,001801031259,8.0.14,8.0,2016-04-29,ACTIVE,,
0017000000tBXzoAAG,,,a0N7000000NY2VUEA1,2021-07-31,ESXi,YES,,D206538014851350,D2065380,,0,75703922,PAN-VM-300-PERP-USG-BND-5YR,VM-300,1,0017000000ndAo3,007200014360,,,2016-09-26,ACTIVE,,
0017000000fRRUXAA4,69013243,1,a0N70000007gTWvEAM,2020-04-21,,YES,2019-12-02,D1910877108180634,D1910877,,0,69013243,PAN-PA-3020,PA-3020,1,0017000000Yvxyk,001801032884,8.1.9-h4,8.1,2016-04-21,ACTIVE,,
0010g00001dpB77AAE,15261990,,a0N7000000WDd2LEAT,2022-02-01,,YES,2019-12-02,D4459629101658561,D4459629,,0,15261990,PAN-PRA-25,Panorama,1,0017000001K4Fth,000702904273,8.1.6,8.1,2019-02-01,ACTIVE,,
0017000000sewWmAAI,,,a0N70000007gTWGEA2,2020-03-31,Azure,YES,2019-12-02,D4357971100718526,D4357971,,0,23368423,PAN-VM-100-PERP-BND2-NFR-1YR,VM-100,1,0017000000sewWm,007057000053611,8.1.6,8.1,2019-01-08,ACTIVE,,
0017000000uku55AAA,23265728,,a0N70000007gTWXEA2,2022-04-02,,YES,2019-12-02,D4600069103508293,D4600069,,0,23265728,PAN-PA-220,PA-220,1,0017000000q5s1p,012801095876,9.0.2,9.0,2019-04-02,ACTIVE,,
0017000000bDj2IAAS,S8894810,,a0N700000128e9AEAQ,2020-05-01,,YES,2019-12-02,D2843133103012380,D2843133,,0,80415931,PAN-PA-820,PA-820,1,0017000000lk67I,012001007080,8.1.11,8.1,2019-02-26,ACTIVE,,
0017000000V28zIAAR,91356502,1,a0N70000007gTWZEA2,2019-12-19,,YES,2018-05-06,D3981717100278429,D3981717,,0,91356502,PAN-PA-500,PA-500,1,0017000000V28zI,009401011310,8.1.0,8.1,2011-11-07,ACTIVE,,
0017000000RGbKaAAL,S9838044,,,2021-06-15,,YES,,D417906028977368,D4179060,,0,34637017,PAN-PA-7000-LPC,PA-7000,1,0017000000kZIey,001401001118,,,,ACTIVE,,
0017000000ordaIAAQ,43878632,,a0N7000000NYDUVEA5,2016-05-09,,YES,2016-11-22,D69875439632,D69875,,0,43878632,PAN-PA-500,PA-500,1,0017000000p7YeM,0006C114060,5.0.6,5.0,2014-01-02,INACTIVE,,
0017000000dy94zAAA,,,a0N70000007gTWIEA2,2020-12-31,NSX,YES,2017-03-21,D213316215434649,D2133162,,0,23206084,PAN-VM-1000-HV-ELA-3YR,VM-1000-HV,1,0017000000dMqGq,007900011312,7.1.4-h2,7.1,2016-11-07,ACTIVE,,
0017000000hcsMAAAY,,,a0N7000000GsL1PEAV,2021-07-09,Azure,YES,2019-08-08,D4756891107880277,D4756891,,0,36490893,PAN-VM-100-PERP-BND2-BKLN-3YR,VM-100,1,0017000001V6D04,007057000061007,9.0.1,9.0,2019-04-18,ACTIVE,,
00170000012M3mYAAS,14893272,1,a0N70000007gTWIEA2,2020-07-20,,YES,2019-12-02,D1423911146901527,D142391,,0,14893272,PAN-PA-3020,PA-3020,1,0017000001RL1wi,001801010280,8.0.10,8.0,2014-07-10,ACTIVE,,
0017000000dy94zAAA,,,a0N70000007gTWIEA2,2023-11-16,NSX,YES,2019-11-20,D413228433357405,D4132284,,0,23206084,PAN-VM-1000-HV-ELA-3YR,VM-1000-HV,1,0017000000dMqGq,007900000026975,7.1.14,7.1,2018-11-12,ACTIVE,,
0017000000YwC85AAF,67612338,1,a0N70000007gTWhEAM,2022-07-31,,YES,2019-12-02,D1834744114642414,D1834744,,0,67612338,PAN-PA-200-UK,PA-200,1,0017000000gGrYO,001606042704,7.1.18,7.1,2015-10-05,ACTIVE,,
00170000018T3wOAAS,18239086,,a0N7000000WDd2LEAT,2020-06-07,,YES,2019-11-29,D4906245110113665,D4906245,,0,18239086,PAN-PA-220,PA-220,1,0017000000s5Si6,012801112203,8.0.17,8.0,2019-06-07,ACTIVE,,
0017000001RJm0QAAT,,,,2036-12-15,ESXi,YES,2019-12-02,D4700863105075928,D4700863,,0,14923248,PAN-VM-300-SP-PREM-BND2-YU,VM-300,1,,007251000065768,8.1.7,8.1,2019-04-01,ACTIVE,,
0017000000nyW2TAAU,S5452332,,a0N70000007gTWvEAM,2021-01-01,,YES,2019-12-02,D398489134239051,D3984891,,0,75778434,PAN-PA-220,PA-220,1,0017000000dK1Lr,012801074621,8.1.7,8.1,2018-12-12,ACTIVE,,
0017000001RMDAxAAP,23389693,1,a0N7000000UHJWOEA5,2019-10-26,,YES,2019-10-25,D259124530091376,D2591245,,0,23389693,PAN-PA-820,PA-820,1,0017000001HqDYA,012001004581,8.0.6-h3,8.0,2017-08-30,INACTIVE,,
0017000000ymH6oAAE,95654683,1,a0N7000000WDd2LEAT,2020-06-05,,YES,2019-11-22,D146428108548734,D146428,,0,95654683,PAN-PRA-25,Panorama,1,0017000000of2Ea,000702615170,8.0.2,8.0,2014-06-06,ACTIVE,,
0017000001Gg1tfAAB,34676485,1,a0N7000000s7V66EAE,2021-07-29,,YES,2019-05-14,D182295228592885,D1822952,,0,34676485,PAN-PA-500-2GB,PA-500,1,0017000000lkRVH,009401016945,8.0.9,8.0,2015-07-29,ACTIVE,,
0017000000LEDEcAAP,S5356891,,a0N7000001d76b0EAA,2022-08-01,,YES,2017-01-13,D10195330631160,D101953,,0,67520495,PAN-PA-5060-SSD2-D,PA-5060,1,0017000001RLAye,007901000524,7.0.5-h2,7.0,2014-08-07,ACTIVE,,
0017000000MgRKZAA3,12723093,,a0N70000007gTWrEAM,2017-12-15,ESXi,YES,2019-11-20,D218975015780358,D2189750,,0,12723093,PAN-VM-300-LAB,VM-300,1,0017000000sfLeC,007200023835,7.1.0,7.1,2017-01-05,INACTIVE,,
0017000000haGeSAAU,,,a0N7000000WDd2LEAT,2023-06-25,Azure,YES,2019-12-02,D362157228505285,D3621572,,0,69705648,PAN-VM-100-PERP-BND2-PREM-5YR,VM-100,1,0017000000juju9,007057000044354,8.0.13,8.0,2018-06-28,ACTIVE,,
0010g00001dnhlYAAQ,21113177,,a0N70000007gTWXEA2,2020-04-30,,YES,2019-08-05,D4666453104430295,D4666453,,0,21113177,PAN-PA-820,PA-820,1,0017000000YuJxt,012001027795,8.1.7,8.1,2019-04-30,ACTIVE,,
0017000001OXHYVAA5,87860148,1,a0N7000000KhLlNEAV,2022-02-04,,YES,2019-12-02,D1842041100867419,D1842041,,0,87860148,PAN-PA-3020,PA-3020,1,0017000000ZNRHa,001801023545,8.0.14,8.0,2015-11-02,ACTIVE,,
00170000010jIETAA2,29291241,,,2022-07-29,,YES,,D4205739112303602,D4205739,,0,29291241,PAN-PA-7000-20G-NPC,PA-7000,1,00170000011tp3m,002801003329,,,,ACTIVE,,
0017000001OuRRuAAN,75905686,1,a0N7000000UHJWOEA5,2021-05-29,,YES,2019-12-02,D25638311254131411,D2563831,,0,75905686,PAN-PA-220,PA-220,1,00170000018R9er,012801013016,8.1.3,8.1,2017-08-18,ACTIVE,,
0017000000lDD3rAAG,30493331,,a0N7000001AIXvlEAH,2022-07-03,,YES,2019-12-02,D4713688105256165,D4713688,,0,30493331,PAN-PA-220,PA-220,1,0017000000ZJUlv,012801102605,8.1.6-h2,8.1,2019-10-01,ACTIVE,,
0017000000ljc4BAAQ,,,a0N7000000RseOBEAZ,2020-12-25,KVM,YES,2018-03-23,D328255725317902,D3282557,,0,84222738,PAN-VM-100-PERP-BND2-NFR-1YR,VM-100,1,0017000000ljc4B,007054000040098,8.1.0,8.1,2018-03-23,ACTIVE,,
0017000000mkQhsAAE,49240791,,a0N70000007gTWsEAM,2018-04-07,,YES,2017-09-04,D180731112252455,D1807311,,0,49240791,PAN-PRA-25,Panorama,1,0017000000dxC4J,000702228970,7.1.10,7.1,2015-04-07,INACTIVE,,
0017000001NWThPAAX,,,,2037-01-03,ESXi,YES,2019-12-02,D373787929547032,D3737879,,0,90984354,PAN-VM-50-SP-PREM-BND2-YU,VM-50,1,,015351000014401,8.0.11-h1,8.0,2018-07-26,ACTIVE,,
00170000011NkXxAAK,33048255,1,a0N7000000KhaEHEAZ,2022-03-22,,YES,2019-11-20,D3036663104371900,D3036663,,0,33048255,PAN-PA-850,PA-850,1,0010g00001bx0sS,011901006002,8.1.9-h4,8.1,2018-03-23,ACTIVE,,
0017000000dxY4GAAU,15863351,,a0N70000007gTWrEAM,2020-11-20,,YES,,D417466512838019,D4174665,,0,15863351,PAN-PA-7000-20GQ-NPC,PA-7000,1,0017000001JNirN,011701000571,,,,ACTIVE,,
0017000001A92NJAAZ,,,a0N70000007gTWIEA2,2019-03-29,AWS,YES,2019-12-02,D4940703110536749,D4940703,,0,43518075,PAN-VM-1000-HV-PERP-BND-NSX2-3YR,VM-1000-HV,1,0017000001A9AMN,007955000030403,8.1.0,8.1,2019-06-14,INACTIVE,,
0017000000qxyv5AAA,60604032,,,2021-07-31,,YES,,D4167075105028099,D4167075,,0,60604032,PAN-PA-7000-AMC-1TB,PA-7000,1,0017000000kZIey,002901001994,,,,ACTIVE,,
0017000000f081sAAA,60265566,,a0N70000007gTWrEAM,2020-01-17,,YES,,D4177776101531061,D4177776,,0,60265566,PAN-PA-7000-AMC-1TB,PA-7000,1,0017000000LwhUD,002901003858,,,,ACTIVE,,
0017000000bFa07AAC,46909350,1,a0N70000007gTWfEAM,2020-02-24,,YES,2019-12-02,D124322101994429,D124322,,0,46909350,PAN-PA-3020,PA-3020,1,0017000000VShqr,001801007972,8.1.11,8.1,2014-02-19,ACTIVE,,
0017000000YQAkFAAX,64966573,,a0N700000128dfUEAQ,2021-05-04,,YES,2019-12-02,D334975126073041,D3349751,,0,64966573,PAN-PA-820,PA-820,1,0017000000bGZry,012001013722,8.1.0,8.1,2018-05-04,ACTIVE,,
0017000001DavvsAAB,E8634930,,,2019-01-04,,YES,,D252212233106595,D2522122,,0,E8634930,PAN-PA-200,PA-200,1,,001606083222,,,2018-11-05,INACTIVE,,
0017000000quT1hAAE,12815567,1,a0N70000007gTWIEA2,2019-03-03,,YES,2018-11-06,D7066723724139,D70667,,0,12815567,PAN-PA-3020,PA-3020,1,0017000000kYP0B,001801001269,8.0.6-h3,8.0,2013-02-28,INACTIVE,,
0017000000vFmoXAAS,56154745,,a0N7000000adYU9EAM,2015-03-31,ESXi,YES,,D406634612129075,D4066346,,0,56154745,PAN-VM-100-LAB,VM-100,1,0017000000jD1GK,007051000050005,,,2018-10-24,INACTIVE,,
0010g00001bBdiTAAS,,,a0N700000128eQfEAI,2020-06-12,Azure,YES,2019-12-02,D4934727110449356,D4934727,,0,22425330,PAN-VM-100-PERP-BND1-BKLN-1YR,VM-100,1,00170000010BJNy,007057000065336,9.0.1,9.0,2019-06-13,ACTIVE,,
0017000000bGps3AAC,,,a0N70000007gTWIEA2,2020-07-10,ESXi,YES,2019-12-02,D53077171248026244,D5307717,,0,53227658,PAN-VM-ELA-BND2-PREM-1YR,VM-300,1,0017000000LLbqG,007251000080233,8.1.7,8.1,2019-09-04,ACTIVE,,
0017000000pdq3kAAA,73623993,,a0N7000000WDd2LEAT,2018-10-27,,YES,,D279857420576013,D2798574,,0,73623993,PAN-PA-220,PA-220,1,0017000000QOeuE,012801021074,,,2017-10-27,INACTIVE,,
0017000000ZKzNKAA1,,,a0N7000000NY2VUEA1,2022-05-12,ESXi,YES,,D269170619684384,D2691706,,0,78386208,PAN-VM-ELA-BND2-USG-5YR,VM-300,1,0017000000fRvXr,007200000035369,,,2017-08-29,ACTIVE,,
0017000000dMrT5AAK,S6853675,,a0N7000000WDd2LEAT,2021-04-01,,YES,2019-11-24,D288559222051770,D2885592,,0,94475171,PAN-PA-220,PA-220,1,0017000000yoauH,012801024581,8.1.8,8.1,2017-11-30,ACTIVE,,
0017000000dJh7xAAC,52358121,1,a0N70000007gTWIEA2,2020-08-31,,YES,2019-12-02,D52115641248683585,D5211564,,0,52358121,PAN-PA-500-2GB,PA-500,1,0017000000QhNEd,009401012694,8.1.7,8.1,2015-03-19,ACTIVE,,
00170000018ShWtAAK,96469480,,a0N70000007gTWIEA2,2020-04-18,,YES,2019-12-02,D232178717133615,D2321787,,0,96469480,PAN-PA-3020,PA-3020,1,001700000137bTD,001801047191,8.1.4,8.1,2017-04-18,ACTIVE,,
0017000000jFV7rAAG,,,a0N70000007gTWhEAM,2020-04-23,,YES,2019-01-15,D3099628100706571,D3099628,,0,25575094,PAN-PA-220-LAB,PA-220,1,0017000000YvRLI,012801037592,8.0.13,8.0,2018-04-25,ACTIVE,,
0017000000pcpM8AAI,53798704,,a0N70000007gTWhEAM,2021-03-27,,YES,2019-12-02,D321060124403603,D3210601,,0,53798704,PAN-PA-850,PA-850,1,0017000000YwxUS,011901008151,8.1.8,8.1,2018-03-27,ACTIVE,,
0017000000nz1dsAAA,S7456249,,a0N7000000NY2VUEA1,2020-07-01,,YES,2019-11-24,D1782398114495828,D1782398,,0,84302173,PAN-PA-5020-SSD2-D,PA-5020,1,0017000000LLbqG,007701000916,8.1.11,8.1,2014-12-15,ACTIVE,,
0017000000jC6xkAAC,,,a0N7000000o9DAHEA2,2021-12-13,NSX,YES,,D57240741253363210,D5724074,,0,32053928,PAN-VM-300-PERP-BND1-BKLN-3YR,VM-300,1,0017000000bEduN,007252000089940,,,2019-11-11,ACTIVE,,
0017000001RKeJVAA1,57161198,,a0N70000007gTWIEA2,2020-11-11,,YES,2019-12-02,D283440620884260,D2834406,,0,57161198,PAN-PA-220,PA-220,1,0017000000kYP0B,012801020531,8.1.6,8.1,2017-11-13,ACTIVE,,
